1611314237.380409;187;6070;2360
1611314237.380409;188;6447;2360
1611314237.380409;188;6468;2360
1611314237.380409;188;6463;2360
1611314237.380409;188;6467;2360
1611314237.380409;188;6463;2360
1611314237.380409;188;6465;2360
1611314237.380409;188;6461;2360
1611314237.380409;188;6465;2360
1611314237.380409;188;6466;2360
1611314237.380409;188;6464;2360
1611314237.380409;188;6469;2360
1611314237.380409;188;6459;2360
1611314237.380409;188;6467;2360
1611314237.395764;188;6468;2360
1611314237.395764;188;6461;2360
1611314237.395764;188;6462;2360
1611314237.395764;188;6463;2360
1611314237.395764;188;6460;2360
1611314237.395764;188;6460;2360
1611314237.395764;188;6465;2360
1611314237.395764;188;6459;2360
1611314237.395764;189;6422;2352
1611314237.395764;189;6425;2352
1611314237.411388;189;6423;2352
1611314237.411388;189;6426;2352
1611314237.411388;189;6430;2352
1611314237.411388;189;6428;2352
1611314237.411388;189;6431;2352
1611314237.411388;189;6429;2352
1611314237.411388;189;6437;2352
1611314237.411388;189;6435;2352
1611314237.411388;189;6441;2352
1611314237.411388;189;6441;2352
1611314237.411388;189;6436;2352
1611314237.411388;188;6442;2352
1611314237.411388;188;6437;2352
1611314237.411388;188;6443;2352
1611314237.411388;188;6438;2352
1611314237.427323;189;6445;2352
1611314237.458581;188;6448;2352
1611314237.489533;188;6443;2352
1611314237.505400;188;6446;2352
1611314237.536651;188;6449;2352
1611314237.552260;188;6448;2352
1611314237.583533;188;6448;2352
1611314237.614562;188;6454;2352
1611314237.630401;188;6452;2352
1611314237.661432;188;6454;2352
1611314237.677284;188;6457;2352
1611314237.708525;188;6452;2352
1611314237.739774;188;6450;2352
1611314237.755400;188;6455;2352
1611314237.786448;188;6453;2352
1611314237.802276;188;6457;2352
1611314237.833510;188;6456;2352
1611314237.864741;188;6455;2352
1611314237.880366;188;6454;2352
1611314237.911447;188;6454;2352
1611314237.927266;188;6455;2352
1611314237.958527;188;6455;2352
1611314237.989794;188;6456;2352
1611314238.005146;188;6456;2352
1611314238.036599;188;6456;2352
1611314238.052055;188;6455;2352
1611314238.083508;188;6455;2352
1611314238.114738;188;6453;2352
1611314238.130349;188;6457;2352
1611314238.161445;188;6456;2352
1611314238.177262;188;6458;2352
1611314238.208513;188;6456;2352
1611314238.239732;188;6454;2352
1611314238.255393;188;6453;2352
1611314238.286605;188;6458;2352
1611314238.302016;188;6454;2352
1611314238.333539;188;6456;2352
1611314238.364767;188;6451;2352
1611314238.380383;188;6456;2352
1611314238.411430;188;6455;2352
1611314238.427342;188;6455;2352
1611314238.458594;188;6453;2352
1611314238.489739;188;6456;2352
1611314238.505379;188;6454;2352
1611314238.536610;188;6451;2352
1611314238.552228;188;6456;2356
1611314238.583529;188;6462;2354
1611314238.614737;188;6461;2352
1611314238.630394;188;6460;2354
1611314238.661678;188;6461;2356
1611314238.677269;188;6458;2356
1611314238.708529;188;6455;2352
1611314238.739745;188;6453;2354
1611314238.755371;188;6455;2356
1611314238.786620;188;6456;2352
1611314238.802220;188;6456;2358
1611314238.833542;188;6455;2352
1611314238.864816;188;6452;2352
1611314238.880402;188;6456;2356
1611314238.911436;188;6457;2356
1611314238.927341;188;6459;2356
1611314238.958586;188;6458;2360
1611314238.989803;188;6457;2354
1611314239.005424;188;6458;2358
1611314239.036649;188;6457;2352
1611314239.052266;188;6454;2352
1611314239.083263;188;6454;2354
1611314239.114831;188;6452;2356
1611314239.130436;188;6454;2356
1611314239.161442;188;6451;2354
1611314239.177266;188;6452;2360
1611314239.208519;188;6453;2360
1611314239.239794;188;6453;2358
1611314239.255406;188;6458;2360
1611314239.286629;188;6457;2356
1611314239.317650;188;6457;2356
1611314239.333554;188;6451;2360
1611314239.364566;188;6456;2360
1611314239.380425;188;6459;2356
1611314239.411435;188;6452;2360
1611314239.442658;188;6452;2356
1611314239.458499;188;6455;2358
1611314239.489787;188;6452;2358
1611314239.505395;188;6456;2356
1611314239.536628;188;6454;2360
1611314239.567864;188;6455;2360
1611314239.583547;188;6456;2360
1611314239.614763;188;6457;2358
1611314239.630382;188;6456;2360
1611314239.661446;188;6456;2358
1611314239.692881;188;6458;2360
1611314239.708507;188;6455;2360
1611314239.739738;188;6454;2360
1611314239.755373;188;6455;2358
1611314239.786621;188;6454;2360
1611314239.817674;188;6456;2358
1611314239.833281;188;6453;2360
1611314239.864804;188;6457;2354
1611314239.880419;188;6457;2360
1611314239.911425;188;6456;2358
1611314239.942910;188;6456;2354
1611314239.958532;188;6454;2360
1611314239.989792;188;6457;2360
1611314240.005370;188;6459;2360
1611314240.036665;188;6455;2358
1611314240.067905;188;6459;2360
1611314240.083503;188;6461;2356
1611314240.114739;188;6458;2358
1611314240.130355;188;6458;2358
1611314240.161432;188;6457;2360
1611314240.192894;188;6458;2354
1611314240.208521;188;6454;2360
1611314240.239755;188;6455;2360
1611314240.255398;188;6454;2360
1611314240.286616;188;6458;2358
1611314240.317864;188;6460;2360
1611314240.333508;188;6459;2360
1611314240.364733;188;6458;2358
1611314240.380365;188;6460;2360
1611314240.411469;188;6458;2354
1611314240.442651;188;6462;2358
1611314240.458519;188;6452;2360
1611314240.489802;188;6457;2360
1611314240.505443;188;6460;2354
1611314240.536395;188;6450;2358
1611314240.567641;188;6454;2360
1611314240.583299;188;6461;2360
1611314240.614552;188;6458;2360
1611314240.630184;188;6458;2358
1611314240.661456;188;6460;2358
1611314240.692692;188;6464;2356
1611314240.708279;188;6460;2360
1611314240.739587;188;6456;2360
1611314240.755137;188;6459;2360
