1611393359.124255;3922;1002;127;2240
1611393359.140191;3923;1008;123;2240
1611393359.148054;3924;1013;123;2240
1611393359.159736;3925;1017;117;2240
1611393359.169997;3926;1021;112;2240
1611393359.177483;3927;1026;111;2240
1611393359.186758;3928;1030;111;2240
1611393359.200164;3929;1033;115;2240
1611393359.204138;3930;1037;109;2240
1611393359.219861;3931;1041;108;2240
1611393359.222823;3932;1043;114;2240
1611393359.237839;3933;1046;110;2240
1611393359.243220;3934;1049;108;2240
1611393359.255058;3935;1051;106;2240
1611393359.270502;3936;1053;110;2240
1611393359.272680;3937;1055;109;2240
1611393359.287799;3938;1057;107;2240
1611393359.293841;3939;1058;118;2240
1611393359.304516;3940;1060;114;2240
1611393359.314708;3941;1061;117;2240
1611393359.330837;3942;1062;113;2240
1611393359.336853;3943;1063;118;2240
1611393359.336853;3944;1064;122;2240
1611393359.359807;3945;1065;120;2240
1611393359.370794;3946;1066;130;2240
1611393359.381547;3947;1067;131;2240
1611393359.391511;3948;1069;141;2240
1611393359.397181;3949;1069;141;2240
1611393359.411407;3950;1071;136;2240
1611393359.420932;3951;1072;138;2240
1611393359.428355;3952;1073;129;2240
1611393359.438027;3953;1074;131;2240
1611393359.443419;3954;1075;131;2240
1611393359.455709;3955;1077;139;2240
1611393359.472057;3956;1078;136;2240
1611393359.480692;3957;1079;135;2240
1611393359.487121;3958;1080;136;2240
1611393359.502522;3959;1081;145;2240
1611393359.503529;3960;1082;149;2240
1611393359.523028;3961;1083;145;2240
1611393359.526795;3962;1084;147;2240
1611393359.536911;3963;1085;149;2240
1611393359.552991;3964;1087;160;2240
1611393359.560521;3965;1090;160;2240
1611393359.572377;3966;1092;164;2240
1611393359.577579;3967;1096;169;2240
1611393359.589294;3968;1099;176;2240
1611393359.603078;3969;1102;172;2240
1611393359.610476;3970;1106;177;2240
1611393359.623253;3971;1110;177;2240
1611393359.628754;3972;1114;180;2240
1611393359.642772;3973;1117;182;2240
1611393359.653507;3974;1119;176;2240
1611393359.656149;3975;1122;179;2240
1611393359.673771;3976;1124;181;2240
1611393359.679778;3977;1127;182;2240
1611393359.686954;3978;1129;183;2240
1611393359.694499;3979;1131;175;2240
1611393359.710017;3980;1133;172;2240
1611393359.719818;3981;1135;174;2240
1611393359.727155;3982;1137;170;2240
1611393359.735960;3983;1140;173;2240
1611393359.754284;3984;1141;167;2240
1611393359.756872;3985;1143;161;2240
1611393359.774497;3986;1144;164;2240
1611393359.785135;3987;1146;165;2240
1611393359.794598;3988;1146;158;2240
1611393359.803816;3989;1147;151;2240
1611393359.813106;3990;1148;156;2240
1611393359.821183;3991;1149;156;2240
1611393359.827322;3992;1151;159;2240
1611393359.844575;3993;1152;148;2240
1611393359.855011;3994;1152;149;2240
1611393359.857368;3995;1153;153;2240
1611393359.871589;3996;1154;147;2240
1611393359.877764;3997;1154;140;2240
1611393359.888602;3998;1155;139;2240
1611393359.905860;3999;1155;132;2240
1611393359.908493;4000;1155;127;2240
1611393359.919894;4001;1155;134;2240
1611393359.936237;4002;1155;123;2240
1611393359.939637;4003;1156;130;2240
1611393359.954008;4004;1156;126;2240
1611393359.954008;4005;1156;123;2240
1611393359.970977;4006;1156;112;2240
1611393359.986759;4007;1156;120;2240
1611393359.994634;4008;1156;120;2240
1611393360.005729;4009;1155;115;2240
1611393360.013819;4010;1155;114;2240
1611393360.025120;4011;1154;117;2240
1611393360.036512;4012;1153;110;2240
1611393360.044472;4013;1153;108;2240
1611393360.055294;4014;1152;111;2240
1611393360.063140;4015;1151;110;2240
1611393360.076340;4016;1150;105;2240
1611393360.086152;4017;1149;106;2240
1611393360.088150;4018;1148;108;2240
1611393360.104084;4019;1147;104;2240
1611393360.110026;4020;1146;107;2240
1611393360.120610;4021;1144;106;2240
1611393360.130388;4022;1143;102;2240
1611393360.140737;4023;1143;106;2240
1611393360.152844;4024;1142;101;2240
1611393360.168122;4025;1141;98;2240
1611393360.172857;4026;1141;95;2240
1611393360.172857;4027;1140;103;2240
1611393360.192686;4028;1139;95;2240
1611393360.208606;4029;1138;96;2240
1611393360.217333;4030;1138;95;2240
1611393360.227375;4031;1138;91;2240
1611393360.238126;4032;1138;100;2240
1611393360.247882;4033;1137;92;2240
1611393360.258324;4034;1136;95;2240
1611393360.268122;4035;1136;90;2240
1611393360.277888;4036;1135;89;2240
1611393360.288651;4037;1135;94;2240
1611393360.298733;4038;1135;87;2240
1611393360.303841;4039;1134;87;2240
1611393360.318147;4040;1134;88;2240
1611393360.328172;4041;1134;88;2240
1611393360.338780;4042;1134;98;2240
1611393360.347332;4043;1133;93;2240
1611393360.354419;4044;1133;86;2240
1611393360.369184;4045;1133;93;2240
1611393360.373369;4046;1132;85;2240
1611393360.389186;4047;1132;90;2240
1611393360.393569;4048;1121;95;2240
1611393360.402176;4049;1121;100;2240
1611393360.419673;4050;1120;99;2240
1611393360.426507;4051;1120;94;2240
1611393360.435167;4052;1120;91;2240
1611393360.444043;4053;1120;91;2240
1611393360.455745;4054;1119;93;2240
1611393360.469479;4055;1119;95;2240
1611393360.476656;4056;1119;92;2240
1611393360.489921;4057;1118;91;2240
1611393360.494380;4058;1118;93;2240
1611393360.510290;4059;1117;97;2240
1611393360.520551;4060;1116;103;2240
1611393360.524428;4061;1116;102;2240
1611393360.537506;4062;1116;96;2240
1611393360.544318;4063;1116;98;2240
1611393360.556038;4064;1116;98;2240
1611393360.570760;4065;1116;100;2240
1611393360.574458;4066;1116;94;2240
1611393360.590333;4067;1115;97;2240
1611393360.592947;4068;1115;95;2240
1611393360.610151;4069;1115;96;2240
1611393360.613083;4070;1114;90;2240
1611393360.631726;4071;1113;91;2240
1611393360.635586;4072;1112;91;2240
1611393360.651479;4073;1112;93;2240
1611393360.661722;4074;1110;97;2240
1611393360.666024;4075;1110;93;2240
1611393360.678184;4076;1109;92;2240
1611393360.686775;4077;1108;97;2240
1611393360.701399;4078;1107;100;2240
1611393360.709502;4079;1107;102;2240
1611393360.721629;4080;1105;102;2240
1611393360.731874;4081;1104;107;2240
1611393360.741534;4082;1103;110;2240
1611393360.751912;4083;1102;113;2240
1611393360.755135;4084;1101;122;2240
1611393360.772188;4085;1101;123;2240
1611393360.777843;4086;1100;124;2240
1611393360.786033;4087;1100;134;2240
1611393360.801832;4088;1100;133;2240
1611393360.805680;4089;1100;137;2240
1611393360.819628;4090;1100;139;2240
1611393360.825697;4091;1100;139;2240
1611393360.837273;4092;1099;142;2240
1611393360.852934;4093;1099;144;2240
1611393360.860128;4094;1099;146;2240
1611393360.872926;4095;1099;149;2240
1611393360.877577;4096;1099;150;2240
1611393360.893281;4097;1099;146;2240
1611393360.903061;4098;1100;150;2240
1611393360.910971;4099;1100;155;2240
1611393360.920147;4100;1100;145;2240
1611393360.927338;4101;1100;150;2240
1611393360.938439;4102;1100;141;2240
1611393360.953745;4103;1100;139;2240
1611393360.957460;4104;1100;148;2240
1611393360.970422;4105;1101;145;2240
1611393360.970422;4106;1100;130;2240
1611393360.989803;4107;1100;135;2240
1611393360.989803;4108;1100;140;2240
1611393361.008533;4109;1100;138;2240
1611393361.018698;4110;1100;135;2240
1611393361.018698;4111;1100;140;2240
1611393361.040155;4112;1100;140;2240
1611393361.040155;4113;1100;142;2240
1611393361.059935;4114;1099;139;2240
1611393361.059935;4115;1099;141;2240
1611393361.082817;4116;1100;141;2240
1611393361.087703;4117;1100;140;2240
1611393361.104938;4118;1100;144;2240
1611393361.110331;4119;1100;142;2240
1611393361.121020;4120;1101;150;2240
1611393361.134507;4121;1101;145;2240
1611393361.142935;4122;1101;149;2240
1611393361.153110;4123;1102;150;2240
1611393361.165418;4124;1103;155;2240
1611393361.171558;4125;1103;150;2240
1611393361.185951;4126;1103;153;2240
1611393361.191068;4127;1104;155;2240
1611393361.205384;4128;1105;160;2240
1611393361.208287;4129;1107;163;2240
1611393361.223499;4130;1109;169;2240
1611393361.235646;4131;1110;159;2240
1611393361.241183;4132;1112;159;2240
1611393361.252880;4133;1113;161;2240
1611393361.252880;4134;1114;162;2240
1611393361.270184;4135;1115;160;2240
1611393361.286298;4136;1116;159;2240
1611393361.291073;4137;1118;163;2240
1611393361.305504;4138;1120;167;2240
1611393361.311013;4139;1121;163;2240
1611393361.326628;4140;1123;168;2240
1611393361.336304;4141;1124;162;2240
1611393361.344440;4142;1124;162;2240
1611393361.352872;4143;1126;165;2240
1611393361.363794;4144;1127;160;2240
1611393361.372886;4145;1129;166;2240
1611393361.386982;4146;1130;169;2240
1611393361.397054;4147;1131;167;2240
1611393361.403769;4148;1132;166;2240
1611393361.413298;4149;1133;165;2240
1611393361.423362;4150;1134;169;2240
1611393361.437334;4151;1135;167;2240
1611393361.441563;4152;1136;163;2240
1611393361.451905;4153;1136;162;2240
1611393361.467514;4154;1138;163;2240
1611393361.472999;4155;1137;161;2240
1611393361.472999;4156;1137;163;2240
1611393361.492547;4157;1138;160;2240
1611393361.502346;4158;1138;158;2240
1611393361.518237;4159;1138;156;2240
1611393361.526702;4160;1138;158;2240
1611393361.538390;4161;1139;158;2240
1611393361.542846;4162;1139;161;2240
1611393361.558027;4163;1139;155;2240
1611393361.568500;4164;1139;155;2240
1611393361.577753;4165;1138;154;2240
1611393361.584996;4166;1138;156;2240
1611393361.593688;4167;1138;154;2240
1611393361.601307;4168;1138;153;2240
1611393361.618723;4169;1138;158;2240
1611393361.623296;4170;1138;155;2240
1611393361.635493;4171;1137;155;2240
1611393361.641744;4172;1138;151;2240
1611393361.653111;4173;1138;151;2240
1611393361.668386;4174;1137;156;2240
1611393361.672055;4175;1137;153;2240
1611393361.684630;4176;1136;152;2240
1611393361.692444;4177;1135;154;2240
1611393361.703154;4178;1135;150;2240
1611393361.712577;4179;1135;152;2240
1611393361.725544;4180;1135;157;2240
1611393361.736491;4181;1135;158;2240
1611393361.746854;4182;1134;146;2240
1611393361.755148;4183;1134;153;2240
1611393361.769785;4184;1133;156;2240
1611393361.779431;4185;1133;146;2240
1611393361.785535;4186;1132;147;2240
1611393361.800223;4187;1132;141;2240
1611393361.806984;4188;1132;145;2240
1611393361.817826;4189;1132;148;2240
1611393361.820724;4190;1131;142;2240
1611393361.834448;4191;1131;147;2240
1611393361.850363;4192;1131;147;2240
1611393361.853474;4193;1131;141;2240
1611393361.870708;4194;1131;139;2240
1611393361.873369;4195;1131;139;2240
1611393361.884596;4196;1131;138;2240
1611393361.901182;4197;1131;145;2240
1611393361.911656;4198;1131;141;2240
1611393361.917891;4199;1131;137;2240
1611393361.926436;4200;1131;147;2240
1611393361.936858;4201;1130;148;2240
1611393361.946463;4202;1130;146;2240
1611393361.961444;4203;1130;141;2240
1611393361.966526;4204;1130;146;2240
1611393361.981581;4205;1130;140;2240
1611393361.986089;4206;1131;147;2240
1611393361.997217;4207;1130;147;2240
1611393362.007876;4208;1130;153;2240
1611393362.021871;4209;1131;149;2240
1611393362.031486;4210;1131;154;2240
1611393362.036339;4211;1130;153;2240
1611393362.052006;4212;1130;146;2240
1611393362.053844;4213;1131;147;2240
1611393362.069802;4214;1131;147;2240
1611393362.076817;4215;1131;150;2240
1611393362.087935;4216;1131;146;2240
1611393362.102552;4217;1132;152;2240
1611393362.107752;4218;1132;148;2240
1611393362.118891;4219;1132;152;2240
1611393362.133184;4220;1132;149;2240
1611393362.137840;4221;1132;147;2240
1611393362.147276;4222;1133;147;2240
1611393362.157581;4223;1133;152;2240
1611393362.167405;4224;1133;151;2240
1611393362.183204;4225;1134;151;2240
1611393362.188674;4226;1134;146;2240
1611393362.198618;4227;1135;149;2240
1611393362.213334;4228;1135;145;2240
1611393362.219618;4229;1135;146;2240
1611393362.233520;4230;1136;140;2240
1611393362.243582;4231;1136;141;2240
1611393362.252433;4232;1136;150;2240
1611393362.259658;4233;1137;140;2240
1611393362.273615;4234;1137;144;2240
1611393362.283763;4235;1137;144;2240
1611393362.293875;4236;1137;140;2240
1611393362.303972;4237;1138;143;2240
1611393362.309163;4238;1138;144;2240
1611393362.324268;4239;1139;142;2240
1611393362.334367;4240;1139;141;2240
1611393362.344411;4241;1139;136;2240
1611393362.350910;4242;1140;136;2240
1611393362.357690;4243;1140;135;2240
1611393362.369577;4244;1141;137;2240
1611393362.384642;4245;1140;132;2240
1611393362.388899;4246;1140;129;2240
1611393362.404905;4247;1141;129;2240
1611393362.409841;4248;1141;127;2240
1611393362.425009;4249;1142;129;2240
1611393362.434599;4250;1142;129;2240
1611393362.440581;4251;1142;130;2240
1611393362.453169;4252;1142;127;2240
1611393362.459742;4253;1142;124;2240
1611393362.473147;4254;1142;130;2240
1611393362.485242;4255;1142;127;2240
1611393362.488791;4256;1142;123;2240
1611393362.502482;4257;1142;126;2240
1611393362.505985;4258;1142;120;2240
1611393362.521584;4259;1142;124;2240
1611393362.535843;4260;1142;128;2240
1611393362.540558;4261;1142;126;2240
1611393362.552179;4262;1142;128;2240
1611393362.560412;4263;1142;125;2240
1611393362.570983;4264;1142;123;2240
1611393362.580384;4265;1142;125;2240
1611393362.590812;4266;1142;124;2240
1611393362.602416;4267;1142;123;2240
1611393362.611896;4268;1142;122;2240
1611393362.621585;4269;1142;129;2240
1611393362.636615;4270;1142;126;2240
1611393362.641342;4271;1142;124;2240
1611393362.656799;4272;1142;120;2240
1611393362.661277;4273;1142;121;2240
1611393362.676427;4274;1143;124;2240
1611393362.686946;4275;1143;122;2240
1611393362.691390;4276;1143;125;2240
1611393362.704017;4277;1143;120;2240
1611393362.716955;4278;1143;120;2240
1611393362.719684;4279;1143;119;2240
1611393362.737593;4280;1144;125;2240
1611393362.740200;4281;1144;126;2240
1611393362.751359;4282;1144;123;2240
1611393362.767665;4283;1144;122;2240
1611393362.770828;4284;1144;117;2240
1611393362.779400;4285;1144;119;2240
1611393362.791024;4286;1144;122;2240
1611393362.800097;4287;1143;116;2240
1611393362.818019;4288;1143;118;2240
1611393362.822291;4289;1143;119;2240
1611393362.838256;4290;1142;122;2240
1611393362.847854;4291;1142;118;2240
1611393362.850895;4292;1142;125;2240
1611393362.868031;4293;1142;127;2240
1611393362.872426;4294;1142;125;2240
1611393362.888027;4295;1141;118;2240
1611393362.892756;4296;1140;120;2240
1611393362.907900;4297;1140;113;2240
1611393362.918698;4298;1140;118;2240
1611393362.921357;4299;1140;118;2240
1611393362.933976;4300;1139;121;2240
1611393362.940961;4301;1139;116;2240
1611393362.954555;4302;1139;118;2240
1611393362.969298;4303;1139;114;2240
1611393362.973667;4304;1139;115;2240
1611393362.985460;4305;1139;118;2240
1611393362.985460;4306;1138;117;2240
1611393363.004430;4307;1138;113;2240
1611393363.004430;4308;1138;114;2240
1611393363.024827;4309;1138;117;2240
1611393363.035205;4310;1138;110;2240
1611393363.035205;4311;1137;116;2240
1611393363.064644;4312;1137;118;2240
1611393363.069826;4313;1137;116;2240
1611393363.070894;4314;1136;115;2240
1611393363.089951;4315;1136;115;2240
1611393363.100110;4316;1135;115;2240
1611393363.106523;4317;1135;124;2240
1611393363.118725;4318;1135;116;2240
1611393363.130354;4319;1134;111;2240
1611393363.140311;4320;1133;111;2240
1611393363.150447;4321;1133;109;2240
1611393363.160681;4322;1133;111;2240
1611393363.168279;4323;1133;112;2240
1611393363.175279;4324;1132;110;2240
1611393363.184959;4325;1132;110;2240
1611393363.200583;4326;1131;115;2240
1611393363.206174;4327;1131;118;2240
1611393363.217806;4328;1131;114;2240
1611393363.217806;4329;1130;119;2240
1611393363.235992;4330;1130;115;2240
1611393363.235992;4331;1130;116;2240
1611393363.258930;4332;1130;111;2240
1611393363.266690;4333;1130;118;2240
1611393363.266690;4334;1130;116;2240
1611393363.291528;4335;1130;115;2240
1611393363.295720;4336;1129;112;2240
1611393363.311689;4337;1129;115;2240
1611393363.321788;4338;1128;117;2240
1611393363.331799;4339;1127;117;2240
1611393363.339089;4340;1127;125;2240
1611393363.351775;4341;1126;119;2240
1611393363.362200;4342;1126;121;2240
1611393363.371923;4343;1125;116;2240
1611393363.382338;4344;1125;120;2240
1611393363.385339;4345;1124;114;2240
1611393363.401853;4346;1124;119;2240
1611393363.404095;4347;1124;113;2240
1611393363.417578;4348;1124;117;2240
1611393363.432640;4349;1124;122;2240
1611393363.435855;4350;1124;119;2240
1611393363.445022;4351;1123;115;2240
1611393363.458825;4352;1123;112;2240
1611393363.468287;4353;1123;121;2240
1611393363.483563;4354;1122;117;2240
1611393363.488235;4355;1122;118;2240
1611393363.500256;4356;1122;120;2240
1611393363.508377;4357;1122;116;2240
1611393363.523367;4358;1122;113;2240
1611393363.528620;4359;1122;116;2240
1611393363.543392;4360;1121;118;2240
1611393363.553548;4361;1121;118;2240
1611393363.559167;4362;1120;120;2240
1611393363.573044;4363;1120;115;2240
1611393363.583805;4364;1120;113;2240
1611393363.594290;4365;1119;118;2240
1611393363.601409;4366;1118;111;2240
1611393363.609604;4367;1118;106;2240
1611393363.623438;4368;1117;106;2240
1611393363.633425;4369;1116;114;2240
1611393363.636558;4370;1115;109;2240
1611393363.651275;4371;1114;111;2240
1611393363.655175;4372;1113;109;2240
1611393363.667351;4373;1112;115;2240
1611393363.676440;4374;1111;115;2240
1611393363.688082;4375;1110;116;2240
1611393363.699978;4376;1108;110;2240
1611393363.715224;4377;1107;109;2240
1611393363.719839;4378;1107;115;2240
1611393363.734737;4379;1106;110;2240
1611393363.739989;4380;1106;122;2240
1611393363.749933;4381;1105;118;2240
1611393363.759060;4382;1104;126;2240
1611393363.774757;4383;1104;133;2240
1611393363.785326;4384;1103;137;2240
1611393363.791288;4385;1103;138;2240
1611393363.805631;4386;1102;144;2240
1611393363.815769;4387;1101;142;2240
1611393363.820866;4388;1100;140;2240
1611393363.835860;4389;1099;134;2240
1611393363.845723;4390;1097;123;2240
1611393363.852725;4391;1094;99;2240
1611393363.866328;4392;1089;85;2240
1611393363.873961;4393;1083;71;2240
1611393363.885942;4394;1074;68;2240
1611393363.888941;4395;1064;67;2240
1611393363.900718;4396;1053;71;2240
1611393363.916446;4397;1041;75;2240
1611393363.921935;4398;1028;87;2240
1611393363.936149;4399;1015;100;2240
1611393363.946547;4400;1002;94;2240
1611393363.953290;4401;988;93;2240
1611393363.966728;4402;975;131;2240
1611393363.972335;4403;943;163;2240
1611393363.984486;4404;930;125;2240
1611393363.996998;4405;904;160;2240
1611393364.003292;4406;667;944;2240
1611393364.017709;4407;614;6123;2240
1611393364.022895;4408;601;10312;2240
1611393364.037376;4409;595;5482;2240
1611393364.047660;4410;588;7540;2240
1611393364.052860;4411;581;9164;2240
1611393364.065655;4412;575;11442;2240
1611393364.075002;4413;568;12886;2240
1611393364.082804;4414;561;14912;2240
1611393364.082804;4415;557;10678;2240
1611393364.108027;4416;552;3650;2240
1611393364.109028;4417;546;2821;2240
1611393364.127884;4418;540;2531;2240
1611393364.128883;4419;534;2221;2240
1611393364.142974;4420;528;2198;2240
1611393364.158277;4421;521;4885;2240
1611393364.168473;4422;511;8981;2240
1611393364.178445;4423;505;7054;2240
1611393364.182887;4424;499;4014;2240
1611393364.198442;4425;492;8461;2240
1611393364.208472;4426;484;4958;2240
1611393364.217056;4427;481;1704;2240
1611393364.228781;4428;478;828;2240
1611393364.237866;4429;475;510;2240
1611393364.248681;4430;473;324;2240
1611393364.257929;4431;472;235;2240
1611393364.268853;4432;468;252;2240
1611393364.278090;4433;468;154;2240
1611393364.288949;4434;455;963;2240
1611393364.299067;4435;439;3976;2240
1611393364.308380;4436;429;9387;2240
1611393364.318569;4437;427;6969;2240
1611393364.325457;4438;419;5393;2240
1611393364.339270;4439;410;5058;2240
1611393364.348894;4440;401;3848;2240
1611393364.356381;4441;393;8216;2240
1611393364.368646;4442;387;6040;2240
1611393364.379148;4443;383;4709;2240
1611393364.388972;4444;378;4039;2240
1611393364.399729;4445;371;3900;2240
1611393364.409671;4446;366;3497;2240
1611393364.419948;4447;362;3586;2240
1611393364.428933;4448;356;4187;2240
1611393364.439747;4449;348;5778;2240
1611393364.450674;4450;339;6934;2240
1611393364.456805;4451;333;4637;2240
1611393364.467353;4452;327;1707;2240
1611393364.480380;4453;323;455;2240
1611393364.487775;4454;322;125;2240
1611393364.499362;4455;321;83;2240
1611393364.552738;4461;363;167;2240
1611393364.568635;4462;355;246;2240
1611393364.575750;4463;342;289;2240
1611393364.591441;4464;335;228;2240
1611393364.601579;4465;330;180;2240
1611393364.611452;4466;327;167;2240
1611393364.619485;4467;326;98;2240
1611393364.911409;4496;357;212;2240
1611393364.924125;4497;344;265;2240
1611393364.933983;4498;337;205;2240
1611393364.937385;4499;334;82;2240
1611393364.984113;4503;1176;96;2240
1611393364.986783;4504;1176;105;2240
1611393365.001091;4505;1176;102;2240
1611393365.001091;4506;1176;97;2240
1611393365.019977;4507;1176;102;2240
1611393365.019977;4508;1175;102;2240
1611393365.056249;4509;1175;96;2240
1611393365.072293;4510;1176;97;2240
1611393365.076219;4511;1176;96;2240
1611393365.080067;4512;1175;92;2240
1611393365.085089;4513;1176;96;2240
1611393365.091117;4514;1175;97;2240
1611393365.102308;4515;1176;93;2240
1611393365.115881;4516;1176;95;2240
1611393365.125563;4517;1176;91;2240
1611393365.133050;4518;1177;96;2240
1611393365.133050;4519;1178;93;2240
1611393365.155739;4520;1179;90;2240
1611393365.166901;4521;1179;92;2240
1611393365.175783;4522;1180;86;2240
1611393365.184035;4523;1181;90;2240
1611393365.190500;4524;1182;90;2240
1611393365.201855;4525;1183;84;2240
1611393365.216541;4526;1184;85;2240
1611393365.221478;4527;1184;92;2240
1611393365.233451;4528;1185;80;2240
1611393365.233451;4529;1187;83;2240
1611393365.251064;4530;1177;81;2240
1611393365.251064;4531;1179;83;2240
1611393365.276490;4532;1179;82;2240
1611393365.281327;4533;1180;84;2240
1611393365.296488;4534;1182;78;2240
1611393365.302708;4535;1183;78;2240
1611393365.316510;4536;1174;74;2240
1611393365.323088;4537;1177;79;2240
1611393365.333360;4538;1178;80;2240
1611393365.339671;4539;1181;72;2240
1611393365.354148;4540;1183;70;2240
1611393365.366532;4541;1186;79;2240
1611393365.376864;4542;1188;76;2240
1611393365.387402;4543;1190;76;2240
1611393365.397683;4544;1192;77;2240
1611393365.407689;4545;1194;77;2240
1611393365.417717;4546;1196;67;2240
1611393365.422111;4547;1197;71;2240
