1611328609.339254;538;326;2244
1611328609.342800;541;324;2248
1611328609.345937;542;327;2248
1611328609.348244;542;326;2246
1611328609.350066;542;325;2248
1611328609.352039;543;326;2240
1611328609.353996;544;323;2240
1611328609.356436;543;322;2240
1611328609.358569;543;328;2246
1611328609.360527;544;325;2242
1611328609.362504;544;319;2244
1611328609.364472;543;322;2246
1611328609.365463;542;325;2248
1611328609.367157;541;325;2248
1611328609.368504;542;329;2248
1611328609.369500;543;321;2248
1611328609.370800;544;327;2248
1611328609.371832;543;322;2246
1611328609.372822;545;321;2248
1611328609.373769;544;323;2248
1611328609.374766;543;327;2248
1611328609.375117;544;321;2248
1611328609.376118;544;325;2248
1611328609.384969;544;319;2242
1611328609.386080;543;329;2246
1611328609.387088;543;321;2244
1611328609.388079;543;326;2246
1611328609.388079;543;326;2248
1611328609.388968;545;327;2248
1611328609.389971;544;318;2246
1611328609.390985;543;326;2248
1611328609.391516;542;328;2248
1611328609.392523;544;318;2246
1611328609.393138;544;322;2242
1611328609.394145;542;323;2240
1611328609.394730;542;323;2248
1611328609.395738;543;327;2244
1611328609.396336;542;324;2246
1611328609.397345;542;326;2248
1611328609.398015;541;325;2242
1611328609.399084;541;329;2248
1611328609.399663;543;321;2246
1611328609.400671;542;321;2246
1611328609.401284;543;323;2244
1611328609.402517;542;321;2248
1611328609.403556;543;327;2244
1611328609.404535;543;324;2244
1611328609.405213;543;324;2248
1611328609.405213;544;328;2246
1611328609.406563;542;325;2248
1611328609.406563;543;325;2246
1611328609.407899;544;325;2242
1611328609.407899;545;321;2246
1611328609.409244;544;321;2246
1611328609.409244;544;322;2246
1611328609.410451;543;321;2244
1611328609.410451;543;323;2242
1611328609.411600;542;328;2248
1611328609.412839;523;321;2240
1611328609.413854;534;327;2240
1611328609.413985;539;319;2240
1611328609.415085;541;322;2240
1611328609.415085;542;323;2240
1611328609.416223;542;318;2240
1611328609.416223;544;320;2240
1611328609.417325;543;323;2240
1611328609.417325;544;320;2240
1611328609.418330;544;320;2240
1611328609.418966;544;320;2240
1611328609.419970;544;320;2240
1611328609.419970;544;321;2240
1611328609.420969;544;325;2240
1611328609.421830;543;328;2240
1611328609.421830;542;318;2240
1611328609.422837;542;317;2240
1611328609.422837;544;323;2240
1611328609.423834;544;324;2240
1611328609.423834;543;318;2240
1611328609.424834;543;328;2240
1611328609.424834;544;327;2240
1611328609.425833;544;326;2240
1611328609.426839;543;318;2240
1611328609.427473;543;322;2240
1611328609.427473;542;325;2240
1611328609.428622;544;325;2240
1611328609.428622;543;320;2240
1611328609.429792;543;323;2240
1611328609.429792;544;327;2240
1611328609.430940;544;332;2240
1611328609.430940;542;320;2240
1611328609.432105;543;318;2240
1611328609.432105;544;321;2240
1611328609.433111;545;322;2240
1611328609.433644;544;320;2240
1611328609.433644;543;324;2240
1611328609.434646;543;319;2240
1611328609.435643;543;322;2240
1611328609.436261;542;326;2240
1611328609.436261;542;321;2240
1611328609.437449;543;326;2240
1611328609.437449;542;327;2240
1611328609.438488;543;324;2240
1611328609.438640;543;322;2240
1611328609.439691;543;327;2240
1611328609.439691;543;324;2240
1611328609.440807;543;326;2240
1611328609.440807;544;322;2240
1611328609.441848;544;328;2240
1611328609.441997;544;323;2240
1611328609.443045;545;324;2240
1611328609.444232;544;329;2240
1611328609.450296;544;329;2240
1611328609.460598;544;324;2240
1611328609.470641;543;324;2240
1611328609.480767;544;321;2240
1611328609.491231;544;321;2240
1611328609.502117;544;331;2240
