1611328883.508780;683;420;2296
1611328883.521721;527;462;2296
1611328883.531688;486;353;2296
1611328883.534556;468;353;2296
1611328883.548063;450;440;2296
1611328883.557587;427;970;2296
1611328883.571913;423;1707;2296
1611328883.581939;426;2180;2296
1611328883.584634;426;2177;2296
1611328883.597742;427;2133;2296
1611328883.605170;425;2102;2296
1611328883.614037;425;2118;2296
1611328883.624977;425;2145;2296
1611328883.637232;425;2162;2296
1611328883.646207;424;2206;2296
1611328883.656551;425;2243;2296
1611328883.666250;425;2227;2296
1611328883.680404;425;2182;2296
1611328883.686460;426;2098;2296
1611328883.696668;414;1884;2296
1611328883.706791;427;1536;2296
1611328883.722738;434;810;2296
1611328883.726675;443;540;2296
1611328883.738017;447;444;2296
1611328883.746709;441;464;2296
1611328883.762698;424;1019;2296
1611328883.765318;424;1883;2296
1611328883.783019;430;2689;2296
1611328883.788831;435;2994;2296
1611328883.803113;440;3308;2296
1611328883.812826;446;3699;2296
1611328883.815869;455;3966;2296
1611328883.830609;464;3957;2296
1611328883.836433;474;3987;2296
1611328883.847991;486;4015;2296
1611328883.856398;498;4016;2296
1611328883.866748;511;3847;2296
1611328883.877340;524;3616;2296
1611328883.889327;538;3485;2296
1611328883.896456;553;3618;2296
1611328883.913177;568;4167;2296
1611328883.915621;583;5518;2296
1611328883.928610;600;8319;2296
1611328883.937530;615;13165;2296
1611328883.952051;630;8761;2296
1611328883.964118;646;3370;2296
1611328883.967602;661;3022;2296
1611328883.980927;674;2771;2296
1611328883.994318;689;6049;2296
1611328884.004207;702;5185;2296
1611328884.013670;717;1870;2296
1611328884.022144;731;1558;2296
1611328884.034228;748;1186;2296
1611328884.038290;763;742;2296
1611328884.054358;779;366;2296
1611328884.064488;782;126;2296
1611328885.346217;605;224;2296
1611328885.363590;574;324;2296
1611328885.373067;559;311;2296
1611328885.384532;552;285;2296
1611328885.393874;545;261;2296
1611328885.411325;540;241;2296
1611328885.415954;539;222;2296
1611328885.428867;537;182;2296
1611328885.434409;536;169;2296
1611328885.446695;536;168;2296
1611328885.454559;535;173;2296
1611328885.471685;534;169;2296
1611328885.477167;533;176;2296
1611328885.491748;529;230;2296
1611328885.496915;529;234;2296
1611328885.511990;530;198;2296
1611328885.517226;531;161;2296
1611328885.531476;532;157;2296
1611328885.541155;532;155;2296
1611328885.545138;533;165;2296
1611328885.553936;533;186;2296
1611328885.565385;530;217;2296
1611328885.581878;532;239;2296
1611328885.585530;531;349;2296
1611328885.595569;511;845;2296
1611328885.604244;497;3348;2296
1611328885.613850;500;5270;2296
1611328885.624335;509;4858;2296
1611328885.637287;520;6190;2296
1611328885.646309;531;7402;2296
1611328885.662711;542;7782;2296
1611328885.665342;554;6407;2296
1611328885.678128;566;6510;2296
1611328885.685702;575;6567;2296
1611328885.702952;587;4940;2296
1611328885.707411;601;3158;2296
1611328885.719951;617;5354;2296
1611328885.733054;633;6318;2296
1611328885.738170;646;6430;2296
1611328885.750624;659;9016;2296
1611328885.763017;673;10570;2296
1611328885.767522;687;9490;2296
1611328885.783207;700;8217;2296
1611328885.787112;715;7597;2296
1611328885.802109;729;7105;2296
1611328885.813055;743;5658;2296
1611328885.817561;756;4250;2296
1611328885.829597;771;5713;2296
1611328885.836115;787;3038;2296
1611328885.849101;803;479;2296
1611328885.856256;817;403;2296
1611328885.868527;831;416;2296
1611328885.876292;845;391;2296
1611328885.888165;852;195;2296
1611328885.898401;854;113;2296
1611328885.913363;857;85;2296
1611328924.366295;597;93;2296
1611328924.369975;623;130;2296
1611328924.380254;742;194;2296
1611328924.390548;873;231;2296
1611328924.400621;974;267;2296
1611328924.410758;1038;297;2296
1611328924.426713;1065;302;2296
1611328924.436686;1073;319;2296
1611328924.446672;1069;307;2296
1611328924.454955;1063;241;2296
1611328924.463426;1054;252;2296
1611328924.470736;1043;373;2296
1611328924.480972;1029;519;2296
1611328924.496053;1019;441;2296
1611328924.499731;1011;316;2296
1611328924.513007;1010;140;2296
1611328924.520344;1009;75;2296
1611328940.520979;710;491;2296
1611328940.537841;417;999;2296
1611328940.541108;399;822;2296
1611328940.552344;396;670;2296
1611328940.567679;390;675;2296
1611328940.569861;382;794;2296
