1611329128.609603;1991;93;2288
1611329128.612546;1991;85;2288
1611329128.615573;1991;89;2288
1611329128.616624;1992;93;2288
1611329128.618731;1992;89;2288
1611329128.620717;1992;82;2288
1611329128.622704;1992;81;2288
1611329128.624557;1993;86;2288
1611329128.627711;1992;89;2288
1611329128.629775;1992;82;2288
1611329128.631934;1993;88;2288
1611329128.633635;1993;82;2288
1611329128.635462;1993;91;2288
1611329128.638307;1994;82;2288
1611329128.640294;1995;87;2288
1611329128.642522;1995;90;2288
1611329128.643891;1995;91;2288
1611329128.645567;1995;90;2288
1611329128.646772;1996;89;2288
1611329128.648084;1995;86;2288
1611329128.649299;1996;88;2288
1611329128.650591;1995;88;2288
1611329128.651676;1996;90;2288
1611329128.660349;1996;86;2288
1611329128.660349;1996;94;2288
1611329128.661828;1996;84;2288
1611329128.661828;1996;83;2288
1611329128.662829;1997;86;2288
1611329128.662829;1997;87;2288
1611329128.663888;1997;86;2288
1611329128.664310;1997;90;2288
1611329128.665310;1997;89;2288
1611329128.665310;1997;87;2288
1611329128.666310;1997;86;2288
1611329128.666310;1998;89;2288
1611329128.667237;1998;90;2288
1611329128.668238;1998;79;2288
1611329128.668876;1998;85;2288
1611329128.668876;1999;93;2288
1611329128.670069;1999;88;2288
1611329128.670069;1999;88;2288
1611329128.671069;1999;88;2288
1611329128.671069;1999;81;2288
1611329128.672069;1999;86;2288
1611329128.672069;1999;82;2288
1611329128.672983;1999;90;2288
1611329128.673983;1999;92;2288
1611329128.674615;1999;87;2288
1611329128.674615;1999;85;2288
1611329128.675846;2000;86;2288
1611329128.675846;2000;90;2288
1611329128.676846;2000;90;2288
1611329128.676846;2000;90;2288
1611329128.677846;2000;88;2288
1611329128.677846;2000;88;2288
1611329128.678777;2000;87;2288
1611329128.679777;2001;87;2288
1611329128.681441;623;85;2280
1611329128.681811;692;87;2280
1611329128.681811;757;85;2280
1611329128.682873;819;90;2280
1611329128.683935;878;96;2280
1611329128.683935;934;89;2280
1611329128.684934;987;91;2280
1611329128.684934;1038;93;2280
1611329128.685935;1086;91;2280
1611329128.686268;1132;89;2280
1611329128.687290;1175;88;2280
1611329128.687290;1216;90;2280
1611329128.688270;1255;84;2280
1611329128.688270;1293;86;2280
1611329128.689134;1328;89;2280
1611329128.690133;1362;88;2280
1611329128.690133;1394;87;2280
1611329128.691135;1424;89;2280
1611329128.691135;1453;83;2280
1611329128.692137;1480;82;2280
1611329128.693255;1505;88;2280
1611329128.693255;1530;88;2280
1611329128.694407;1554;92;2280
1611329128.694407;1576;84;2280
1611329128.695461;1598;89;2280
1611329128.695638;1619;84;2280
1611329128.696719;1638;84;2280
1611329128.696719;1656;92;2280
1611329128.697719;1673;87;2280
1611329128.697719;1690;88;2280
1611329128.698718;1705;87;2280
1611329128.698718;1720;91;2280
1611329128.699719;1734;84;2280
1611329128.700757;1747;93;2280
1611329128.701116;1759;87;2280
1611329128.701116;1772;95;2280
1611329128.702114;1783;86;2280
1611329128.702737;1794;93;2280
1611329128.702737;1804;86;2280
1611329128.703739;1814;85;2280
1611329128.704745;1823;83;2280
1611329128.704745;1832;84;2280
1611329128.705739;1840;80;2280
1611329128.705739;1849;93;2280
1611329128.706738;1856;88;2280
1611329128.706738;1863;85;2280
1611329128.707740;1870;87;2280
1611329128.708511;1877;87;2280
1611329128.708511;1883;86;2280
1611329128.709513;1889;87;2280
1611329128.710510;1895;83;2280
1611329128.710510;1899;88;2280
1611329128.711171;1905;85;2280
1611329128.712213;1909;85;2280
1611329128.714432;1914;87;2280
1611329128.724527;1918;97;2280
1611329128.734626;1922;89;2280
1611329128.744653;1926;85;2280
1611329128.754704;1930;86;2280
1611329128.765309;1933;85;2280
1611329128.775624;1937;86;2280
1611329128.786729;1941;87;2280
1611329128.795700;1943;93;2280
1611329128.805770;1946;80;2280
1611329128.815961;1949;88;2280
1611329128.832050;1951;93;2280
1611329128.842211;1953;85;2280
1611329128.846602;1956;80;2280
1611329128.862306;1958;91;2280
1611329128.866968;1960;88;2280
1611329128.881113;1962;88;2280
1611329128.887435;1963;83;2280
1611329128.901709;1965;91;2280
1611329128.911550;1966;81;2280
